survey,item,variable,values,question_text,response_categories,item_category,female_var,female_vals
eb961,important_neutral4,qa26_1,c(4:1),Please tell how important or not important each of the following is: Making Europe the world's first climate-neutral continent by 2050,1 Very important  2  Fairly important 3 Not very important 4 Not at all important,mitigate,d10,c(1:2)
eb961,important_renewables4b,qa26_2,c(4:1),Please tell how important or not important each of the following is: Increase the share of renewable energy in the European economy and have greater energy efficiency to reduce greenhouse gas emissions.,1 Very important  2  Fairly important 3 Not very important 4 Not at all important,mitigate,d10,c(1:2)
eb961,important_zev4,qa26_3,c(4:1),Please tell how important or not important each of the following is: Promoting the growth of the zero- and low- emissions vehicles market in order to cut transport emissions.,1 Very important  2  Fairly important 3 Not very important 4 Not at all important,mitigate,d10,c(1:2)
eb961,important_restore4,qa26_4,c(4:1),"Please tell how important or not important each of the following is: Restoring Europe's forests, soils, wetlands and peatlands to increase the absorption of CO2 pollution, making our environment more resilient to climate change",1 Very important  2  Fairly important 3 Not very important 4 Not at all important,mitigate,d10,c(1:2)
eb961,important_renovate4,qa26_5,c(4:1),Please tell how important or not important each of the following is: Renovating buildings to use more renewable energy and to be more energy efficient,1 Very important  2  Fairly important 3 Not very important 4 Not at all important,mitigate,d10,c(1:2)
eb961,mitigation_jobs4,qa27_1,c(4:1),"Tackling climate change can create new opportunities for innovation, investment and jobs",1 totally agree 2 tend to agree 3 tend to disagree 4 totally disagree,benefit,d10,c(1:2)
eb961,mitigation_health4,qa27_2,c(4:1),Tackling climate change can help improve your own health and well-being,1 totally agree 2 tend to agree 3 tend to disagree 4 totally disagree,benefit,d10,c(1:2)
eb961,mitigation_harm4,qa27_3,c(1:4),Tackling climate change can harm our economy,1 totally agree 2 tend to agree 3 tend to disagree 4 totally disagree,cost,d10,c(1:2)
eb961,mitigation_save4,qa27_4,c(4:1),Tackling climate change now can help to reduce the costs of greater ecological damage in the future,1 totally agree 2 tend to agree 3 tend to disagree 4 totally disagree,benefit,d10,c(1:2)
eb961,top2_priority2,qa20_1,c(0:1),Which two of the following should be prioritised in order to face major global challenges?,0 not mentioned 1 the environment and climate change,concern,d10,c(1:2)
eb961,top3_challenges_eu2,qa16_8,c(0:1),And which of the following do you think are the main challenges for the EU?,0 not mentioned 1  climate change,concern,d10,c(1:2)
eb962,priority_eu2,qa4b_2,c(0:1),Which of the following topics would you like to see addressed in priority by the European Parliament? Action against climate change,0 Not mentioned 1 action against climate change,mitigate,d10,c(1:2)
eb963,top2_country_challenge2,qa3_14,c(0:1),What do you think are the two most important issues facing (OUR COUNTRY) at the moment?  The environment and climate change,0 Not mentioned 1 the environment and climate change,concern,d10,c(1:2)
eb963,top2_personal_challenge2,qa4_13,c(0:1),What do you think are the two most important issues that you are facing at the moment? The environment and climate change,0 Not mentioned 1 the environment and climate change,concern,d10,c(1:2)
eb963,top2_eu_challenge2,qa5_11,c(0:1),What do you think are the two most important issues facing the EU at the moment? The environment and climate change,0 Not mentioned 1 the environment and climate change,concern,d10,c(1:2)
eb973,priority_eu_now2,qc8_6,c(0:1),"In light of the current situation, which of the following areas should the EU prioritise for 2022? : ENVIRONMENTAL ISSUES/CLIMATE CHANGE",0 Not Selected 1 Working on environmental issues and climate change,mitigate,d10,c(1:2)
eb973,important_neutral4,qc9_3,c(4:1),Please tell how important or not important each of the following is: Making Europe the world's first climate-neutral continent by 2050,1 Very important  2  Fairly important 3 Not very important 4 Not at all important,mitigate,d10,c(1:2)
eb973,mitigation_jobs4,qc12_1,c(4:1),"Tackling climate change can create new opportunities for innovation, investment and jobs",1 totally agree 2 tend to agree 3 tend to disagree 4 totally disagree,benefit,d10,c(1:2)
eb973,mitigation_health4,qc12_2,c(4:1),Tackling climate change can help improve your own health and well-being,1 totally agree 2 tend to agree 3 tend to disagree 4 totally disagree,benefit,d10,c(1:2)
eb973,mitigation_harm4,qc12_3,c(1:4),Tackling climate change can harm our economy,1 totally agree 2 tend to agree 3 tend to disagree 4 totally disagree,cost,d10,c(1:2)
eb973,mitigation_save4,qc12_4,c(4:1),Tackling climate change now can help to reduce the costs of greater ecological damage in the future,1 totally agree 2 tend to agree 3 tend to disagree 4 totally disagree,benefit,d10,c(1:2)
eb973,priority_eu2,qa4t_2,c(0:1),Which of the following topics would you like to see addressed in priority by the European Parliament? Firstly and Second ? Action against climate change,0 not mentioned 1 mentioned,mitigate,d10,c(1:2)
eb975,top2_country_challenge2,qa3_14,c(0:1),What do you think are the two most important issues facing (OUR COUNTRY) at the moment?  The environment and climate change,0 Not mentioned 1 the environment and climate change,concern,d10,c(1:2)
eb975,top2_personal_challenge2,qa4_13,c(0:1),What do you think are the two most important issues that you are facing at the moment? The environment and climate change,0 Not mentioned 1 the environment and climate change,concern,d10,c(1:2)
eb975,top2_eu_challenge2,qa5_11,c(0:1),What do you think are the two most important issues facing the EU at the moment? The environment and climate change,0 Not mentioned 1 the environment and climate change,concern,d10,c(1:2)
eb981,concern4,qa18_1,c(4:1),To what extent are you currently worried or not about each of the following issues for your life and those of your close ones? Climate change,1 very worried 2 slightly worried 3 not very worried 4 not at all worried,concern,d10,c(1:2)
eb982,top2_country_challenge2,qa3_14,c(0:1),What do you think are the two most important issues facing (OUR COUNTRY) at the moment?  The environment and climate change,0 Not mentioned 1 the environment and climate change,concern,d10,c(1:2)
eb982,top2_personal_challenge2,qa4_13,c(0:1),What do you think are the two most important issues that you are facing at the moment? The environment and climate change,0 Not mentioned 1 the environment and climate change,concern,d10,c(1:2)
eb982,top2_eu_challenge2,qa5_11,c(0:1),What do you think are the two most important issues facing the EU at the moment? The environment and climate change,0 Not mentioned 1 the environment and climate change,concern,d10,c(1:2)
eb994,top2_country_challenge2,qa3_14,c(0:1),What do you think are the two most important issues facing (OUR COUNTRY) at the moment?  The environment and climate change,0 Not mentioned 1 the environment and climate change,concern,d10,c(1:2)
eb994,top2_personal_challenge2,qa4_13,c(0:1),What do you think are the two most important issues that you are facing at the moment? The environment and climate change,0 Not mentioned 1 the environment and climate change,concern,d10,c(1:2)
eb994,top2_eu_challenge2,qa5_13,c(0:1),What do you think are the two most important issues facing the EU at the moment? The environment and climate change,0 Not mentioned 1 the environment and climate change,concern,d10,c(1:2)
eb1002,top2_country_challenge2,qa3_14,c(0:1),What do you think are the two most important issues facing (OUR COUNTRY) at the moment?  The environment and climate change,0 Not mentioned 1 the environment and climate change,concern,d10,c(1:2)
eb1002,top2_personal_challenge2,qa4_13,c(0:1),What do you think are the two most important issues that you are facing at the moment? The environment and climate change,0 Not mentioned 1 the environment and climate change,concern,d10,c(1:2)
eb1002,top2_eu_challenge2,qa5_11,c(0:1),What do you think are the two most important issues facing the EU at the moment? The environment and climate change,0 Not mentioned 1 the environment and climate change,concern,d10,c(1:2)
eb1002,invest_renewables4,qd3_9,c(4:1),"The EU should invest massively in renewable energies, such as wind and solar power",1 totally agree 2 tend to agree 3 tend to disagree 4 totally disagree,mitigate,d10,c(1:2)
eb1002,value_renewables4,qd3_10,c(4:1),"In the long run, renewable energy can limit the price we pay for our energy consumption",1 totally agree 2 tend to agree 3 tend to disagree 4 totally disagree,benefit,d10,c(1:2)
eb1002,reduce_ff_imports4c,qd3_12,c(4:1),Reducing imports of oil and gas and investing in renewable energy is important for our overall security,1 totally agree 2 tend to agree 3 tend to disagree 4 totally disagree,benefit,d10,c(1:2)
eb1013,top2_country_challenge2,qa3_14,c(0:1),What do you think are the two most important issues facing (OUR COUNTRY) at the moment?  The environment and climate change,0 Not mentioned 1 the environment and climate change,concern,d10,c(1:2)
eb1013,top2_personal_challenge2,qa4_13,c(0:1),What do you think are the two most important issues that you are facing at the moment? The environment and climate change,0 Not mentioned 1 the environment and climate change,concern,d10,c(1:2)
eb1013,top2_eu_challenge2,qa5_11,c(0:1),What do you think are the two most important issues facing the EU at the moment? The environment and climate change,0 Not mentioned 1 the environment and climate change,concern,d10,c(1:2)
eb1013,invest_renewables4,qd3_9,c(4:1),"The EU should invest massively in renewable energies, such as wind and solar power",1 totally agree 2 tend to agree 3 tend to disagree 4 totally disagree,mitigate,d10,c(1:2)
eb1013,value_renewables4,qd3_10,c(4:1),"In the long run, renewable energy can limit the price we pay for our energy consumption",1 totally agree 2 tend to agree 3 tend to disagree 4 totally disagree,benefit,d10,c(1:2)
eb1013,reduce_ff_imports4c,qd3_12,c(4:1),Reducing imports of oil and gas and investing in renewable energy is important for our overall security,1 totally agree 2 tend to agree 3 tend to disagree 4 totally disagree,benefit,d10,c(1:2)
eib2018,concern5,q1,c(5:1),"Thinking about climate change (e.g. global warming), which of the following descriptions apply best to yourself?",1 alarmed (very worried) 2 concerned (worried) 3 neutral (not really worried) 4 doubtful (not sure climate change is happening) 5 denying (don't believe that climate change is happening) ,concern,gender,c(1:2)
eib2018,when_threat6,q3,c(6:1),When will climate change become a threat to humanity--our lives and wellbeing?,1 there is no climate change at all 2 it will become a threat in more than 20 years 3 it will become a threat in about 20 years 4 it will become a threat in about 10 years  5 it will become a threat in about 5 years 6 it is already a threat ,concern,gender,c(1:2)
eib2018,mitigation_jobs5,q8,c(1:5),"Do you think that measures to combat climate change will have a negative, a positive, or neither a negative nor positive impact on your country's economic growth and job market?",1 very negative 2 rather negative 3 neither negative nor positive 4 rather positive 5 very positive,cost-benefit,gender,c(1:2)
eib2018,efficacy5,q22,c(1:5),Do you think that your own behaviour makes a difference in combating climate change?,1 there is no climate change at all 2 not at all 3 not very much 4 to some extent 5 to a great extent,other,gender,c(1:2)
eib2019,top3_challenge2,q1r3,c(2:1),"Climate change - In your opinion, what are the three biggest challenges that citizens in your country are currently facing?",1 climate change 2 not mentioned,concern,sd1,c(1:2)
eib2019,human_cause2,q3r1,c(2:1),Humans and human activity are the main cause of climate change,1 true 2 false,cause,sd1,c(1:2)
eib2019,efficacy4,q5,c(4:1),"To what extent, if at all, do you think your own behaviour can make a difference in tackling climate change?",1 to a great extent 2 to some extent 3 not very much 4 not at all,other,sd1,c(1:2)
eib2019,concern_personal3,q6,c(3:1),Do you feel that climate change is having an impact on your everyday life?,"1 yes, very much so 2 yes, somewhat 3 no, not at all",concern,sd1,c(1:2)
eib2019,concern_children4,q7,c(4:1),Do you think that your children will feel the consequences of climate change in the future?,"1 yes, certainly 2 yes, probably 3 probably not 4 certainly not",concern,sd1,c(1:2)
eib2020,top3_challenge2,q1r3,c(1:2),"Climate change - In your opinion, what are the three biggest challenges that citizens in your country are currently facing?",1 not mentioned 2 climate change,concern,sd1,c(1:2)
eib2020,top_challenge2,q2,c(1:2),Do you think climate change and its consequences are the biggest challenges for humanity in the 21st century?,1 no 2 yes,concern,sd1,c(1:2)
eib2020,concern_personal4c,q3,c(1:4),Do you feel that climate change is having an impact on your everyday life?,"1 no, not at all 2 no, not really 3 yes, somewhat 4 yes, very much so",concern,sd1,c(1:2)
eib2020,regulation2,q8,c(1:2),"The COVID-19 crisis has showed that government measures to combat the pandemic, such as mandatory masks, lockdowns, travel restrictions, etc., together with vaccination, have been successful in containing the spread of the virus. Would you be in favour of stricter government measures imposing changes in people’s behaviour to tackle climate change?",1 no 2 yes,mitigate,sd1,c(1:2)
eib2021,top3_challenge2,q1r3,c(1:2),"Climate change - In your opinion, what are the three biggest challenges that citizens in your country are currently facing?",1 not mentioned 2 climate change,concern,sd1,c(1:2)
eib2021,top_challenge2,q2,c(1:2),Do you think climate change and its consequences are the biggest challenges for humanity in the 21st century?,1 no 2 yes,concern,sd1,c(1:2)
eib2021,concern_personal4c,q3,c(1:4),Do you feel that climate change is having an impact on your everyday life?,"1 no, not at all 2 no, not really 3 yes, somewhat 4 yes, very much so",concern,sd1,c(1:2)
eib2021,regulation2,q8,c(1:2),"The COVID-19 crisis has showed that government measures to combat the pandemic, such as mandatory masks, lockdowns, travel restrictions, etc., together with vaccination, have been successful in containing the spread of the virus. Would you be in favour of stricter government measures imposing changes in people’s behaviour to tackle climate change?",1 no 2 yes,mitigate,sd1,c(1:2)
eib2021,efficacy4,q11,c(1:4),"To what extent, if at all, do you think your own behaviour can make a difference in tackling climate change?",1 not at all 2 not very much 3 to some extent 4 to a great extent,other,sd1,c(1:2)
eib2021,mitigation_jobs2,q20_lr1,c(2:1),Do you believe that policies to fight climate change will…,1 create more jobs than they will remove existing ones 2 remove more jobs than they will create new ones,cost-benefit,sd1,c(1:2)
eib2021,mitigation_living2,q20_lr2,c(2:1),Do you believe that policies to fight climate change will…,"1 improve your living standards (daily life convenience, food, health) 2 worsen your living standards (daily life convenience, food, health)",cost-benefit,sd1,c(1:2)
eib2021,mitigation_growth2,q20_lr3,c(2:1),Do you believe that policies to fight climate change will…,1 be a source of economic growth and wealth for your country 2 slow or reduce economic growth in your country,cost-benefit,sd1,c(1:2)
eib2021,mitigation_cost2,q20_lr4,c(1:2),Do you believe that policies to fight climate change will…,1 reduce your purchasing power 2 increase your purchasing power,cost-benefit,sd1,c(1:2)
eib2021,concern_immigrate4,q21,c(1:4),Do you think you will have to move to another region or country in the future because of climate change,"1 certainly not 2 probably not 3 yes, probably 4 yes, certainly ",concern,sd1,c(1:2)
eib2021,burden_unemployment4,q22,c(1:4),Are you concerned that you will lose your job in the future because it will become incompatible with the fight against climate change?,"1 certainly not 2 probably not 3 yes, probably 4 yes, certainly ",cost,sd1,c(1:2)
eib2022,top3_challenge2,q1r3,c(1:2),"In your opinion, what are the three biggest challenges that people in your country are currently facing? Climate change",1 not mentioned 2 climate change,concern,sd1,c(1:2)
eib2022,concern_personal4c,q2,c(1:4),Do you feel that climate change is having an impact on your everyday life?,"1 no, not at all 2 no, not really 3 yes, somewhat 4 yes, very much so",concern,sd1,c(1:2)
eib2022,action_nat_rel4,q3r1,c(4:1),Governments are too slow in acting against climate change and environmental degradation,1 strongly agree 2 somewhat agree 3 somewhat disagree 4 strongly disagree,mitigate,sd1,c(1:2)
eib2022,concern_catastrophe4,q3r2,c(4:1),"If we don't drastically reduce our consumption of energy and goods in the coming years, we will be heading for a global catastrophe",1 strongly agree 2 somewhat agree 3 somewhat disagree 4 strongly disagree,concern,sd1,c(1:2)
eib2022,unwilling4,q3r3,c(4:1),"We claim to fight climate change, but actually people and businesses are not truly willing to change the way they produce and consume",1 strongly agree 2 somewhat agree 3 somewhat disagree 4 strongly disagree,other,sd1,c(1:2)
eib2022,efficacy4,q13,c(1:4),"To what extent, if at all, do you think your own behaviour can make a difference in tackling climate change?",1 not at all 2 not very much 3 to some extent 4 to a great extent,other,sd1,c(1:2)
eib2022,regulation2,q14,c(1:2),Would you be in favour of stricter government measures imposing changes in people’s behaviour to tackle climate change?,1 no 2 yes,mitigate,sd1,c(1:2)
eib2022,cost_food2,q22,c(1:2),Would you be willing to pay slightly more for food that is produced locally and with less environmental impact,1 no 2 yes,other,sd1,c(1:2)
eib2022_afr,top5_challenges2,q1r11,c(0:1),"In your opinion, what are the five biggest challenges that people in your country are currently facing? Climate change",0 not mentioned 1 mentioned,concern,sd1,c(1:2)
eib2022_afr,concern_personal4c,q2,c(1:4),Do you feel that climate change has an impact on your everyday life?,"1 yes, very much so 2 yes, somewhat 3 no, really 4 no, not at all",concern,sd1,c(1:2)
eib2022_afr,concern_immigrate3,q6,c(3:1),"Have you already had to move to another region or country because of climate change (for example, due a lack of access to water, change in precipitation patterns, etc.)?",1 yes 2 no but I think I will have to do it in the future 3 no and I don't think it will be necessary in the future,concern,sd1,c(1:2)
eib2023,top3_challenge2,q1r4,c(1:2),What are the three biggest challenges that people in your country are currently facing: climate change,1 not mentioned 2 mentioned,concern,sd1,c(1:2)
eib2023,human_cause3a,q3,c(1:3),What is the main cause of climate change?,"1 the ozone hole 2 extreme natural phenomena, such as volcanic eruptions and heat waves 3 human activity such as deforestation, agriculture, industry, and transport",cause,sd1,c(1:2)
eib2023,priority_equality,q14ii,c(2:1),Would you say that…,1 the transition to a low carbon economy must happen even if that means that inequalities will rise 2 the transition to a low carbon economy can only happen if inequalities are addressed at the same time ,mitigate,sd1,c(1:2)
eib2023,mitigation_living2,q15i,c(1:2),What impact do you think the measures adopted by your country to fight climate change and protect the environment will have?,"1 they will negatively affect my daily life, including the quality of food and my health 2 they will improve my daily life quality, including the quality fo food and my health",cost-benefit,sd1,c(1:2)
eib2023,mitigation_jobs2,q15ii,c(1:2),What impact do you think the measures adopted by your country to fight climate change and protect the environment will have?,1 they will destroy more jobs than they will create new ones 2 they will creat more jobs than they destroy existing ones,cost-benefit,sd1,c(1:2)
eib2023,mitigation_cost2,q15iii,c(1:2),What impact do you think the measures adopted by your country to fight climate change and protect the environment will have?,1 they will reduce my purchasing power 2 they will increase my purchasing power,cost-benefit,sd1,c(1:2)
eib2023,favor_progressive_carbon_tax4,q21r1,c(4:1),"To promote social equity while addressing the climate emergency, some suggest implementing the following new taxation methods. Would you agree with these? A progressive tax on carbon emissions: This means that people who earn more would pay a higher tax rate when they buy things like petrol, to help fight climate change. People who earn less would pay a lower tax rate. The goal is to make sure that everyone pays their fair share to address the climate crisis.",1 strongly agree 2 agree 3 disagree 4 strongly disagree,mitigate,sd1,c(1:2)
eib2023,favor_producer_carbon_tax4,q21r2,c(4:1),"To promote social equity while addressing the climate emergency, some suggest implementing the following new taxation methods. Would you agree with these? A carbon wealth tax: This would mean that the more people or companies earn from activities that harm the environment, like extracting of using fossil fuels, the higher their taxes on those earnings. The goal is to create incentives to reduce harmful activities and fund efforts to address the climate emergency.",1 strongly agree 2 agree 3 disagree 4 strongly disagree,mitigate,sd1,c(1:2)
eib2023,favor_end_ff_subsidies,q21r3,c(4:1),"To promote social equity while addressing the climate emergency, some suggest implementing the following new taxation methods. Would you agree with these? Fossil fuel tax reform: This involves eliminating subsidies and tax breaks for companies that use fossil fuels and air transport. This additional public money would be used to subsidise renewable energy and clean technologies to fight climate change. The goal is to ensure that public funds are used fairly to address the climate crisis.",1 strongly agree 2 agree 3 disagree 4 strongly disagree,mitigate,sd1,c(1:2)
eib2023_latam,top5_challenges2,q1r9,c(1:2),"In your opinion, what are the five biggest challenges that people in your country are currently facing? Climate change",1 not mentioned 2 mentioned,concern,sd1,c(1:2)
eib2023_latam,human_cause3,q2,c(1:3),Which of the following best describes your views on climate change?,"1 I don't believe climate change is happening 2 climate change is a natural process caused by things like changes in the sun's activity or volcanic activity 3 human activities, like burning oil, gas, and coal, are causing climate change",cause,sd1,c(1:2)
eib2023_latam,concern_personal4c,q3,c(1:4),Do you feel that climate change is having an impact on your everyday life?,"1 no, not at all 2 no, not really 3 yes, somewhat 4 yes, very much so",concern,sd1,c(1:2)
eib2023_latam,concern_immigrate4,q6,c(1:4),Do you think you will have to move to another region or country in the future because of climate change,"1 certainly not 2 probably not 3 yes, certainly 4 yes, probably",concern,sd1,c(1:2)
eib2023_latam,efficacy4,q7,c(4:1),"To what extent, if at all, do you think your own behaviour can make a difference in tackling climate change?",1 to a great extent 2 to some extent 3 not very much 4 not at all,other,sd1,c(1:2)
eib2023_latam,regulation2,q9,c(1:2),Would you be in favour of stricter government measures imposing changes in people’s behaviour to tackle climate change?,1 no 2 yes,mitigate,sd1,c(1:2)
eib2023_latam,priority_economy2,q10,c(1:2),What should be the main goal of your government?,"1 focus on growing the economy as much as possible, regardless of the impact on the environment or climate 2 shift the focus of the economy towards taking care of the environment and promoting growth that is sustainable and can withstand the impacts of climate change",mitigate,sd1,c(1:2)
eib2023_latam,mitigation_jobs2,q11_1,c(1:2),What impact do you think that policies to fight climate change and protect the environment in your country will have?,1 they will create more new jobs than they remove existing ones 2 they will remove more jobs than they create new ones,cost-benefit,sd1,c(1:2)
eib2023_latam,mitigation_living2,q11x2,c(1:2),What impact do you think that policies to fight climate change and protect the environment in your country will have?,"1 they will worsen your daily life convenience, food, and health 2 they will improve your dail life convenience, food, and health",cost-benefit,sd1,c(1:2)
eib2023_latam,mitigation_growth2,q11x3,c(1:2),What impact do you think that policies to fight climate change and protect the environment in your country will have?,1 they will slow down or reduce economic growth in your country 2 they will be a source of economic growth and wealth for your country,cost-benefit,sd1,c(1:2)
eib2024,top3_challenge2,q1_2024r4,c(0:1),"In your opinion, what are the three biggest challenges that people in your country are currently facing? Climate change",1 climate change 2 no to climate change,concern,sd1,c(1:2)
eib2024,priority3,q3_dupe1,c(3:1),"Among the actions that your country must take in the coming years, would you say that adapting to climate change is…",1 a priority 2 important but not a priority 3 not important,mitigate,sd1,c(1:2)
eib2024,mitigation_value4,q4r1,c(4:1),Climate change adaptation requires costs now to avoid greater costs in the future,1 strongly agree 2 somewhat agree 3 somewhat disagree 4 strongly disagree,cost-benefit,sd1,c(1:2)
eib2024,mitigation_jobs4a,q4r2,c(4:1),Investing in climate adaption infrastructure can help create jobs and boost the local economy,1 strongly agree 2 somewhat agree 3 somewhat disagree 4 strongly disagree,benefit,sd1,c(1:2)
eib2024,concern_future4,q7_dupe1,c(4:1),"When you think of the potential impact of climate change on your life in the future, do you feel…",1 very worried / 2 fairly worried / 3 not very worried / 4 not at all worried,concern,sd1,c(1:2)
eib2024,concern_immigrate4a,q10r1_dupe1,c(4:1),Do you think you will have to take the following actions in the future because of climate change: move to a cooler region or country,"1 yes, certainly 2 yes, probably 3 probably not 4 certainly not",concern,sd1,c(1:2)
eib2024,concern_immigrate4b,q10r2_dupe1,c(4:1),"Do you think you will have to take the following actions in the future because of climate change: move to a less risky place, even locally (for example to avoid floods, forest fires or other extreme weather events)","1 yes, certainly 2 yes, probably 3 probably not 4 certainly not",concern,sd1,c(1:2)
eib2024,concern_property4,q14,c(4:1),How concerned are you that your home (house or apartment) or your car could be damaged in the coming years due to the impact of climate change ?,1 very concerned 2 somewhat concerned 3 not very concerned 4 not concerned at all,concern,sd1,c(1:2)
ess8,human_cause6,ccnthum,"c(55,1:5)","Climate change caused by natural processes, human activity, or both",1 Entirely by natural processes 2 Mainly by natural processes 3 About equally by natural processes and human activity 4 Mainly by human activity 5 Entirely by human activity 55 I don't think climate change is happening,cause,gndr,c(1:2)
ess8,concern5,wrclmch,c(1:5),How worried about climate change,1 Not at all worried 2 Not very worried 3 Somewhat worried 4 Very worried 5 Extremely worried,concern,gndr,c(1:2)
ess8,personal_resp11,ccrdprs,c(0:10),To what extent do you feel a personal responsibility to try to reduce climate change?,0 Not at all / 123456789 / 10 A great deal,other,gndr,c(1:2)
ess8,impact11,ccgdbd,c(10:0),How good or bad do you think the impact of climate change will be on people across the world?,0 Extremely bad / 123456789 / 10 Extremely good,concern,gndr,c(1:2)
ess8,buy_efficient11,eneffap,c(0:10),"If you were to buy a large electrical appliance for your home, how likely is it that you would buy one of the most energy efficient ones?",0 Not at all likely / 123456789/ 10 extremely likely,other,gndr,c(1:2)
ess8,reduce_energy6,rdcenr,c(1:6),"There are some things that can be done to reduce energy use, such as switching off appliances that are not being used, walking for short journeys, or only using the heating or air conditioning when really needed. In your daily life, how often do you do things to reduce your energy use?",1 Never 2 Hardly ever 3 Sometimes 4 Often 5 Very often 6 Always,other,gndr,c(1:2)
ess8,use_coal5,elgcoal,c(1:5),"The highlighted box at the top of this card shows a number of energy sources that can be used to generate electricity. Please take a moment to look over them. How much of the electricity used in [country] should be generated from each energy source? First, how much of the electricity used in [country] should be generated from coal?",1 a very large amount 2 a large amount 3 a medium amount 4 a small amount 5 none at all,mitigate,gndr,c(1:2)
ess8,use_gas5,elgngas,c(1:5),How much electricity in [country] should be generated from natural gas,1 a very large amount 2 a large amount 3 a medium amount 4 a small amount 5 none at all,mitigate,gndr,c(1:2)
ess8,use_hydro5,elghydr,c(5:1),How much electricity in [country] should be generated from hydroelectric power,1 a very large amount 2 a large amount 3 a medium amount 4 a small amount 5 none at all,mitigate,gndr,c(1:2)
ess8,use_nuclear5,elgnuc,c(5:1),How much electricity in [country] should be generated from nuclear power,1 a very large amount 2 a large amount 3 a medium amount 4 a small amount 5 none at all,mitigate,gndr,c(1:2)
ess8,use_solar5,elgsun,c(5:1),How much electricity in [country] should be generated from solar power,1 a very large amount 2 a large amount 3 a medium amount 4 a small amount 5 none at all,mitigate,gndr,c(1:2)
ess8,use_wind5,elgwind,c(5:1),How much electricity in [country] should be generated from wind power,1 a very large amount 2 a large amount 3 a medium amount 4 a small amount 5 none at all,mitigate,gndr,c(1:2)
ess8,use_biomass5,elgbio,c(5:1),How much electricity in [country] should be generated from biomass energy,1 a very large amount 2 a large amount 3 a medium amount 4 a small amount 5 none at all,mitigate,gndr,c(1:2)
ess8,concern_energy5,wrntdis,c(1:5),"How worried, energy supply interrupted by natural disasters or extreme weather",1 Not at all worried 2 Not very worried 3 Somewhat worried 4 Very worried 5 Extremely worried,concern,gndr,c(1:2)
ess8,denial4a,clmchng,c(4:1),You may have heard the idea that the world's climate is changing due to increases in temperature over the past 100 years. What is your personal opinion on this? Do you think the world's climate is changing?,1 definitely changing 2 probably changing  3 probably not changing 4 definitely not changing,concern,gndr,c(1:2)
ess8,fossil_tax5,inctxff,c(5:1),"To what extent are you in favour or against the following policies in [country] to reduce climate change? Increasing taxes on fossil fuels, such as oil, gas and coal.",1 Strongly in favour 2 Somewhat in favour 3 Neither in favour nor against 4 Somewhat against 5 Strongly against,mitigate,gndr,c(1:2)
ess8,renewables_subsidy5,sbsrnen,c(5:1),To what extent are you in favour or against the following policies in [country] to reduce climate change? Using public money to subsidise renewable energy such as wind and solar power.,1 Strongly in favour 2 Somewhat in favour 3 Neither in favour nor against 4 Somewhat against 5 Strongly against,mitigate,gndr,c(1:2)
ess8,appliance_ban5,banhhap,c(5:1),To what extent are you in favour or against the following policies in [country] to reduce climate change? A law banning the sale of the least energy efficient household appliances.,1 Strongly in favour 2 Somewhat in favour 3 Neither in favour nor against 4 Somewhat against 5 Strongly against,mitigate,gndr,c(1:2)
ess10,human_cause6,ccnthum,"c(55,1:5)","Climate change caused by natural processes, human activity, or both",1 Entirely by natural processes 2 Mainly by natural processes 3 About equally by natural processes and human activity 4 Mainly by human activity 5 Entirely by human activity 55 I don't think climate change is happening,cause,gndr,c(1:2)
ess10,concern5,wrclmch,c(1:5),How worried about climate change,1 Not at all worried 2 Not very worried 3 Somewhat worried 4 Very worried 5 Extremely worried,concern,gndr,c(1:2)
ess10,personal_resp11,ccrdprs,c(0:10),To what extent do you feel a personal responsibility to try to reduce climate change?,0 Not at all / 123456789 / 10 A great deal,other,gndr,c(1:2)
ess11,human_cause6,ccnthum,"c(55,1:5)","Climate change caused by natural processes, human activity, or both",1 Entirely by natural processes 2 Mainly by natural processes 3 About equally by natural processes and human activity 4 Mainly by human activity 5 Entirely by human activity 55 I don't think climate change is happening,cause,gndr,c(1:2)
ess11,concern5,wrclmch,c(1:5),How worried about climate change,1 Not at all worried 2 Not very worried 3 Somewhat worried 4 Very worried 5 Extremely worried,concern,gndr,c(1:2)
ess11,personal_resp11,ccrdprs,c(0:10),To what extent do you feel a personal responsibility to try to reduce climate change?,0 Not at all / 123456789 / 10 A great deal,other,gndr,c(1:2)
feb123,concern_future4,q6a,c(4:1),How worried are you about future trends in these areas: climate change,1 very much / 2 quite a lot / 3 not much / 4 not at all,concern,sex,c(1:2)
issp1993,danger5,v52,c(5:1),"In general, do you think that a rise in the world's temperature caused by the 'greenhouse effect' is:",1 Extremely dangerous for the enviroment 2 Very dangerous 3 Somewhat dangerous 4 Not very dangerous 5 Not dangerous at all for the environment,concern,v200,c(1:2)
issp1993,danger_personal5,v53,c(5:1),And do you think that a rise in the world's temperature caused by the 'greenhouse effect' is,1 Extremely dangerous for you and your family 2 Very dangerous 3 Somewhat dangerous 4 Not very dangerous 5 Not dangerous at all for you and your family,concern,v200,c(1:2)
issp1993,problem4a,v72,c(4:1),"Within the next 20 years or so, a rise in the world's temperature caused by the 'greenhouse effect' wil be one of the most serious problems for [country]",1 definitely true 2 probably true 3 probably not true 4 definitely not true,concern,v200,c(1:2)
